1.332183872870103514e+01	-3.012908098487667274e+00
1.221298160526501242e+01	2.883988570005446306e+01
-3.929807344940179803e+00	-1.006440845879487256e+01
1.794903283994810295e+01	1.989239511875893029e+01
5.352420368594111189e+00	-1.684721967551663724e+01
1.727359310213519450e+01	2.822072852872112492e+01
1.862565422058125364e+01	8.191097301750653870e+00
2.294791661867629884e+01	1.937494895433687603e+01
1.896822490397960692e+01	2.391171015825307933e+01
-1.300944472172204991e+00	2.536388383984303374e+01
1.180037347157967709e+01	-8.867817621799636285e+00
1.681179764623314554e+01	2.547604610585710105e+01
8.563745652008892151e+00	-8.237033960946069655e+00
2.300178691889474081e+01	1.641745247371384409e+01
3.624055379806757315e+01	-1.685371313414741223e+00
1.908872080120238834e+01	1.272046442022036139e+01
2.017766646606944647e+01	2.679428845629113454e+01
9.634425756021615328e+00	-1.130778074275446166e+01
-2.719118749571783233e+00	-1.455727048373962340e+01
1.940291283653517596e+01	2.192759902776278480e+01
2.001433819264161684e+01	1.078985912646266954e+01
1.221544399636683842e+01	3.104404701505313557e+00
2.273123886308731656e+01	2.755157120051954678e+01
2.467149367035086804e+00	-1.547261964497608133e+01
2.398059593986216953e+01	1.582683865475953056e+01
1.769822610779952843e+00	-5.108137518101445451e+00
8.664788883519817020e+00	9.197690918651531433e+00
1.237431413955534865e+01	1.966642286601496892e+01
9.901493904699085746e+00	2.724011178922961562e+01
6.091032308066380629e+00	-2.564787542836132417e+00
2.095329734135778921e+01	1.480430412546059848e+01
1.115273347126325554e+01	1.178535324702703591e+01
1.594243484514583820e+01	1.656951837445248543e+01
3.421041451664603983e+01	3.914996212086507277e-01
3.184181210219087621e+00	1.008500062040510237e+01
8.191673294855094767e+00	1.897325880215813498e+01
9.663492720341618991e+00	2.303072130656412142e+00
1.792424949613052476e+01	1.722878799215277468e+01
2.006572745906980515e+01	1.344731313074934675e+01
6.555486283145940618e+00	2.405055381331613162e+01
2.299236611498191252e+00	-8.267916012817828175e+00
1.808418511441966459e+01	2.144410538841686531e+01
9.913357688353549690e+00	-6.409645292655167026e+00
1.318781554516031918e+01	1.455676036659939854e+01
3.684950935247572090e+01	-1.843103659945964701e+00
3.540717218924844367e+00	-1.852340561473997127e+01
2.221170944781011514e+01	2.190748731231937896e+01
1.005441240849828333e+01	-1.371026406945552623e+01
1.392306292589524652e+01	2.598181474000287139e+01
-2.127459981038689563e+01	-1.763078297644076997e+01
1.008759770861406579e+01	1.607368955325583215e+01
8.316101583617957260e+00	-2.434053099988493507e+00
5.138641728619314897e+00	1.627431883465241924e+00
1.393953404369220550e+01	1.621477399243712725e+01
8.008571528239816217e+00	-1.799173622715246879e+01
2.075001070515593682e+01	9.766260066007859564e+00
1.170917705445907053e+01	1.428537477196957717e+01
1.552062900229044828e+01	3.008791427931475937e+01
8.078045759748274435e+00	-3.454621213013816305e+00
1.108121842807096691e+01	-7.947271128250990024e-01
2.357344871034531497e+00	8.834980147512860427e+00
5.390408101996436940e+00	-2.179123720333847913e+01
1.020692875529578103e+01	1.226507403659356221e+01
1.120055832581648048e+01	1.632241011578157597e+01
2.035543063057256674e+01	1.717274824557600965e+01
2.306770671196243327e+01	2.561696137631111014e+01
2.759584060306593756e+01	1.286690436036688467e+01
8.531720580045556446e+00	2.945598381558272916e+00
6.002892342660097746e+00	-9.114770472718124239e+00
1.320802887034561302e+01	2.703243155312565094e+01
2.429387690881672057e+01	2.325326549872355386e+01
6.411517629254808170e-01	-3.985931805869123323e+00
1.136641158078930047e+01	3.443230016002326810e+00
1.124281945160611151e+01	2.329832700741166818e+01
1.424498990709742330e+01	5.461752515435335908e+00
1.418410908617149957e+01	2.129834836359630046e+01
1.408755916134060548e+01	5.681916299155890471e+00
1.624740733604456699e-01	-1.249807421176691768e+01
1.969575890875410451e+01	1.956407320240316272e+00
2.135176611853794526e+01	2.358449231533106172e+01
1.140872858881584229e+01	4.618915393798673996e+00
3.194751551335670570e+00	-2.148467980391417509e+00
1.773466192509192751e+01	5.695212470116831405e+00
-4.571883137713544265e+00	1.520610943432290441e+01
-1.278699608267828358e+00	-1.185577937457818543e+01
1.387328634632613067e+01	3.495737684793714095e+01
4.574978940054115206e+00	-5.911802690423689777e-02
1.621895105621848288e+01	1.617231545718562202e+00
6.000737878612385501e+00	-5.911634297997455434e+00
1.097404380757627251e+01	-1.805211115199315763e+00
2.263966006909007689e+01	3.224255744669918755e+01
1.097833471838415953e+01	-6.675673141568895019e+00
7.914013167437723872e+00	-1.025460431686446228e+01
2.239111948279064990e+01	1.360339449865270289e+01
4.644624899432617582e+00	-4.622632393848742360e+00
1.196635043357828643e+01	1.487936750689203436e+01
-2.633601795033000670e+01	1.240543259242942042e+01
1.733086461447025783e+01	3.232408816885101999e+01
2.548568663724319094e+01	1.034650209898021034e+00
8.277482090230407152e+00	-1.522106404119380230e+01
7.010403078295595947e+00	-1.308823165819457834e+01
3.625507926884826926e+00	-1.890923579269340138e+01
9.957687177174960880e+00	2.030858807538917432e+01
2.060585297671814864e+00	-1.094122404069101684e+01
5.016136623851672027e+00	-5.642449374867206657e+00
1.681146214045748621e+01	3.711412232363957120e+00
1.956849324307471960e+01	6.144538590970915592e+00
-4.370995689720439614e+00	2.719904513003489344e-01
1.997603789584064415e+01	3.164614505226863983e+01
1.487104688100619754e+01	4.731003107147583542e+00
-2.029416174830417319e+01	-1.693688898242953655e+01
8.555868055380667414e+00	2.582320375972166815e+01
1.342680629493154854e+01	-2.079006644484326927e+00
1.111997863867014047e+00	-1.330360148301334178e+01
1.546066245310272791e+01	2.993676116564195766e+01
1.310390738883542561e+01	1.731530344920804598e+00
1.961324915505013777e+01	2.957255393564969381e+01
1.965750472350744360e+01	2.515779246879134590e+01
1.855455609949152773e+01	2.676159126773696073e+01
1.239005681480219323e+01	-1.101990462660899084e+01
1.904506772895481248e+01	1.852215177004048030e+01
2.605592573829140779e+00	-1.634348568899338972e+01
5.175565594276920756e+00	-1.331411819705532551e+01
6.966072381683436454e+00	2.116388506283956161e+01
1.581726896279524652e+01	1.815138568023929366e+01
5.789365712126080865e+00	2.085057211770361363e+01
1.773083488686233622e+01	2.798914752580641707e+00
5.999244364577622335e+00	-1.699050627376943012e+01
2.049084934998948171e+01	-7.743637817774054355e+00
-1.381148013291833010e-02	-1.539988588729990759e+01
2.998847729304456866e+00	4.890379455890746740e+00
4.963505011895498420e+00	-8.979496395493702821e+00
8.227829643500474077e+00	1.598138852014230338e-02
2.959415353341737287e+01	7.573752613965256231e+00
-5.796825246184355684e+00	-2.273521274069983278e+01
1.274351368384638405e+01	-1.811311936692051816e+01
8.730190632244188009e+00	5.451805387175107320e+00
-3.015970529532633293e+01	1.479566575616952484e+01
-2.782822894311494721e+01	-3.792036881246173552e-01
-2.346646705171758285e+01	2.658378536522914359e+01
-1.401674064291859523e+01	3.615799350118773958e+01
-9.824009425703737364e+00	8.584549904888701732e+00
1.165607615340636016e+01	-4.833010497456436738e+00
-1.395908722014139736e+00	3.208727116270122792e+01
-1.902935229120493332e+01	2.992485328671715550e+01
-5.052418154645314630e+00	-1.124222935518460353e+01
-2.360574668400702336e+01	4.004748894328013620e+00
2.202874216517579864e+00	1.448855742974038385e+01
-8.535127244744918684e+00	-2.807033749365335495e+01
-1.836367759744088346e+01	-9.303469198572836163e+00
-4.822704027882243061e+00	3.039484316188342561e+01
-1.980332183993626094e+00	2.884036998323185230e+01
-1.223055312326653699e+01	-1.254031757565338445e+01
1.083297125370499359e+01	2.539992104543430429e+01
-1.361997282094423056e+01	1.712078076986540154e+01
1.481131577141439282e+00	1.868136090851863784e+01
6.477519300560726556e+00	3.257966642366749710e+01
-9.505175407338512628e+00	-1.714585131219283021e+00
1.592204507652135170e+01	-1.184546531731932539e+01
-2.612815401312030517e+01	1.616740771707258872e+01
-1.526363117186912177e+01	-3.154430918710627196e+00
5.391891077924605646e+00	3.630089188761227348e+01
-1.640799316868969981e+01	2.707130918917788875e+01
1.748110938961055538e+01	-6.034176707205156198e+00
-3.338496618084453083e+00	-8.149400766163415355e+00
-1.790830513546769254e+01	-9.497930025238796148e+00
2.201104698508969904e+01	4.819238811402943412e+00
-2.134918668522650620e+01	-1.108878516050836716e+01
5.184327833803202168e+00	1.082092053486851491e+01
-1.867500032863915305e+00	3.034799610997291452e+01
-7.571459828349422772e+00	1.010794496418756960e+00
1.889221537928185368e+00	1.348854853807979381e+01
-1.319967808289541544e+01	-1.267812874069688966e+01
2.838731167917290321e+01	2.638357234863609335e+01
-1.948015478081295271e+01	2.180877434216443689e+01
-2.234003230152891106e+01	-1.831162874875813973e+00
2.150214565052466398e+01	2.262578365333829666e-01
3.755200123518898536e+00	2.849657883859965679e+01
-3.155894729568282209e+00	-2.047151678962226029e+01
-2.319270042374138541e+01	-6.143194681382183830e+00
1.467602143456288477e+00	-2.626644152780531272e+01
1.626006243703419685e+01	-2.880685347031269661e+00
-5.421297139447197821e+00	1.460518273360420594e+01
-2.532837516755471441e+01	-2.243628921985086233e+00
2.660055558729206737e+01	-1.547388352288665558e+01
-1.650296652257910779e+01	1.684333615343455293e+01
-1.548081656724894373e+01	-2.565445754070730189e+01
-2.041379007179067528e+01	-1.134980755260605489e+00
7.597565239706544737e+00	1.288660426267411196e+01
-1.490649353041143499e+01	-1.288927976624790261e+01
3.620552506592298769e+00	2.832653844203339588e+01
1.532951995285550950e+01	-8.085219706859035682e+00
-8.919149590995937515e+00	3.876649650905290567e+00
-2.035528175292271413e+01	1.571720418194366786e+01
1.721035637643911187e+01	5.582219494196772880e-01
-1.454761837106984501e+01	1.114883450495305617e+01
1.571084154057292182e+01	2.162339082264911028e+01
-1.371113304211202255e+01	5.523230025764530815e+00
-4.535788931608364827e+00	2.763629727423314009e+01
-1.676843704057549189e+01	9.858839766451904518e-01
-1.959108155188377864e+01	2.516211588693635193e+01
-5.813899519720849840e-02	2.237342536799052439e+01
-1.194446643359393789e+01	3.996272539411299363e+01
2.174276269272895856e+00	3.357896782428022675e+01
-1.258997755178818778e+01	3.093407089748026451e+01
-1.437222329735113746e+01	2.525870030017379619e+01
-2.389231454469591398e+01	4.705009443946985392e+00
-1.071683785956700952e+01	-2.235250440427258667e+01
-4.215032393776337649e+00	-1.933857507469530645e+01
1.433174279451063882e+01	-2.540256797788319076e+01
2.324630890731324229e+01	-1.359085896815082606e+01
1.636730314257560082e+01	9.167310213995238044e+00
4.933933909978230226e+00	1.462297165994126047e+01
-1.529862240991757361e+01	3.851755682207698595e+00
6.692445797177774658e+00	1.156337212768202427e+01
-1.097063223249778829e+01	3.008917873988973213e+01
-6.262488992221604711e+00	-4.666848714880907245e+00
-7.532471267016942917e+00	1.063044178472613588e+01
1.676983247639163821e+01	1.156120976689704172e+01
-7.516300733696132497e+00	3.312653415315089234e+01
-1.308292122884401287e+01	2.007188724206758224e+01
-1.658383901985263265e+01	3.313664740258580110e+01
-1.387442257220888564e+01	1.875732653365162150e+01
-2.574349423904648049e+00	1.413314871097865355e+00
-1.306612842790169005e+01	-5.283342505392946364e+00
2.026272428335527565e+01	2.042575784114141157e+01
1.688682193464700276e+01	-2.384568062190661308e+01
2.169633081814378883e+01	-7.687568864888183473e-01
5.493013834902548354e+00	5.202496214727213797e+00
-8.358129183387486449e+00	2.973282971607062208e+01
1.918159363911939153e+01	3.755111825757181521e+01
-2.948651717842922793e+01	-6.280628731727151859e+00
1.225197987447327330e+00	2.233488646691137447e+00
-1.956334300481997346e+01	-3.215901318770221007e+00
6.277736998347667630e+00	2.398589282916734078e+01
-1.082338028781541617e+01	7.234562849080988123e+00
-1.489833380202347612e+01	2.622367012611218229e+01
-1.981811174250892549e+01	1.144052416769264013e+01
-3.015284306967726025e+01	1.544792237814108127e+00
-1.745361800624031900e+00	1.413877575831373967e+01
2.037018578827270443e-01	3.651779877660729312e+00
5.035932991713391260e+00	-3.168858295033910011e+01
-1.872915504976370116e+01	3.824611337241159870e+00
-1.430991522978137986e+01	-1.669069361067647139e-01
-1.878542655468888878e+00	1.717794494659049320e+01
1.682960825713302100e+01	-2.576047856737968189e+01
-4.890401309274485797e+00	-2.689824290654650696e+01
-3.144464404808633873e+00	-1.499310199922787845e+01
4.020847962626029393e+00	3.148925318316889133e+01
1.444310966420326459e+01	4.406584783394257698e+01
-2.698545790737542305e+01	-4.158803015682854820e-01
-1.247870695680040498e+01	1.124495839730353719e+00
-1.373425715061971530e+01	7.087722271623597692e+00
-3.406308716208864773e+00	3.894955141845591129e+01
-5.114527204421016826e+00	3.344729278208563983e+01
-1.564803952537441845e+01	2.073355662946826072e+01
-9.558894409055206376e-01	4.495328532009610001e+01
-1.891718380569475499e+00	1.105677509262413061e+01
-8.452475631588281857e+00	5.398330940679571199e+00
-1.266336105948761670e+01	2.898070391253231648e+01
-1.415498854561659670e+01	1.415780641020464259e+01
-4.863737873082775387e+00	3.180018864306141424e+01
-1.097292040992019579e+01	-1.233114764341589265e+01
1.483053909158974504e-01	-2.368855408630722437e+01
-1.881388721574084499e+01	1.097539382628628601e+01
-6.159816657060639855e+00	3.822148260170450396e+00
-1.197327529838522508e+01	1.140566600780878481e+01
-3.086664533934440158e+01	1.566629836264072040e+00
-1.330589597359091769e+01	3.734920702936565107e+01
-2.441808109938998328e+01	3.494405087705407809e+00
-3.352295795246401156e+01	-1.948233732580191502e+00
-2.229976542918416271e+01	1.706265051614544603e+01
1.838641066835295135e+01	-2.308865441063657897e+01
1.170488657591918225e+00	2.439717949333532232e+01
-1.166921867714545336e+01	4.040497312597528179e+01
-2.109902477279700861e+01	4.626928492574498897e+00
3.247288017235807445e+01	-9.856000870014455018e+00
2.235024207175387190e+01	1.117538049315614224e+01
-6.439409314698757436e-01	4.153480813514977399e+01
-2.150436039858521298e+01	2.090977498571815474e-01
-2.480471117267347481e+01	-5.443265571943438630e+00
-2.333784544580480613e+01	1.136099859783231736e+01
2.673815934546701456e+01	1.682546805374660792e+01
-1.613022435684251121e+01	2.358782134314559897e+01
-1.179852907344056590e+01	1.279845208934103695e+01
-2.569461399841786786e+01	-9.577642385623327925e+00
-2.009071828273741289e+01	2.936709615008094687e+00
-1.624205747122438837e+01	-4.033819386057920120e+00
5.040786268656181512e+00	-3.456786462067783816e+01
-9.424806752252797182e+00	-4.030931885297169615e+00
-1.584882201057566320e+01	7.795694625995305493e+00
-1.567008070149932708e+00	-1.910957734727083945e+01
-1.082999670419534155e+01	-6.553346668952413800e+00
-1.615728186907884778e+00	-5.976510761916945746e+00
2.713698051469593509e+01	1.995861841432457595e+01
-7.124216221264675575e+00	7.670281803470178517e+00
-2.593877076096330114e+01	1.815897145414627900e+01
-2.809520206946878673e+01	6.719196189080632209e+00
6.162140188485365044e+00	3.053261552873419404e+01
2.869311763924070835e+00	2.517893692186438770e+01
3.192749048921008992e+01	2.016160364347597422e+01
-1.974612762605630323e+01	8.423375164637384671e+00
-5.712919635319825273e-01	3.342077458732698858e+01
-1.554554370055855617e-01	-2.262597214338708085e+00
5.443252625561282976e+00	7.582930515187463527e+00
3.280489566439805937e+00	2.174974384229965807e+01
-3.271622001098997146e+01	9.633991145054659810e+00
-2.232403541303761330e+01	-7.848988219274049882e+00
2.804085867550285371e+01	2.659173085373634393e+01
2.229704548780589235e+01	-1.867944877882432309e+01
-1.213549970014819790e+00	-4.145608624764180128e+00
-2.353042574999820946e+00	3.956192943591608557e+00
-3.533584807218567381e+00	2.333057429218490952e+01
-2.941129432392246912e+01	9.137719883731257653e+00
-1.902312575714319109e+01	-1.405341294880302350e+00
6.292021742518334015e+00	2.418757710052523180e+01
-1.040244694577733853e+01	2.432835670856375998e+01
-1.087944972672621979e+01	2.237560953454435264e+01
6.792696979685672432e+00	3.049182137805308557e+01
-3.258279105079630966e+01	5.288750655938330603e+00
-7.069280849225855867e+00	2.988729061979619672e+01
-3.036824846348854123e+01	7.054678026673159685e+00
-1.937563586233509483e+01	1.897359827434260993e+01
-1.044041286266264201e+01	1.412477952974839690e+00
6.611419871506553747e+00	1.610709527445029110e+01
-2.224935686893659081e+01	5.350443147316011228e+00
-1.007157136160679123e+01	-1.946031434033484331e+00
-1.494460183774545570e+01	1.858789772832903964e+01
1.157713275186123525e+01	8.753893597638034763e+00
-2.144643613429170870e+01	-7.043103801703312072e-01
5.110812258777841066e+00	1.822126630956901749e+01
4.236093695390249353e-02	2.979607273051540872e+01
-8.154368940636844698e+00	-2.712614432056880887e+01
-2.231182609820336182e+01	6.979924232113069671e+00
-1.185372689130980373e+00	3.853528428480659329e+01
-9.779647757963337185e+00	1.544311179392816946e+01
-3.488299654949733042e-01	6.949863841933566988e+00
1.201135611195912389e+01	1.015590223925443958e+01
-8.847384177360925861e+00	3.121117107505506638e+01
-6.937874509147635038e+00	-1.682205614537665284e+01
-1.735528372182801249e+01	1.114154065413126027e+01
-3.385523738364542901e+00	2.047080189123007798e+01
-1.754706943717330248e+01	1.531417720904408419e+01
-7.545975567845772503e+00	1.493177367136656741e+01
1.561016232330385023e+01	1.475312460933031922e+01
-2.081719701058791472e+01	9.933622725867962799e+00
9.294954437810346803e+00	3.379146571014985767e+01
2.563617479235520591e+01	8.901238430118009859e+00
-9.746578960103963851e+00	1.283138468715493374e+01
-9.228088837112535359e+00	9.203589764793447259e-01
2.325305436897500400e+01	-4.447120417466698505e+00
1.485680246050280395e+01	7.534744692831252699e+00
-1.143128305948263268e+01	2.276280452976607904e+01
1.363441611346777727e+01	-1.528666026783999321e+01
-2.070848516651998139e+01	1.887851631313737855e+01
-1.805271892540050160e+01	2.573352394126894538e+01
-1.010157003676004450e+01	-8.925684722205591726e+00
-1.487104829049114230e+00	-2.275015886673243415e+01
1.843256054760510310e+01	-5.499392698509694810e+00
-1.178539799584697967e+01	1.550358097243279154e+01
2.652019210085893164e+01	5.266672005036967974e+00
-6.681656398341121239e+00	-2.697666854290855909e+01
-2.749117144875299346e+01	2.937792160538670316e+00
2.455966735785752419e+00	9.924223444774682434e-01
-2.195079920389322936e+01	1.399358381683012453e+01
-1.179031278619568823e+01	-5.228477861295288243e+00
-2.031504552470086011e+01	2.879342911314465780e+01
1.336800108805234721e+01	-1.694574376029623153e+01
-1.628469494508400617e+00	1.231201913677918469e+01
3.299676474414740568e+01	-1.001859713691420595e+01
1.308327947830246707e+01	-2.415146026254040379e+01
-1.278243567867679253e+01	3.880868878140155687e+00
1.670645295216583293e+01	-2.709373102857333038e+01
2.270677153728364672e+01	-3.767071377707182034e+00
-2.300431073603800769e+01	1.999382324063420313e+01
-2.498182910133009571e+01	8.795619804046506118e-01
-1.043677620837355047e+00	8.244938756833411375e+00
1.971382554121416320e+01	-2.249231220576536217e+01
-1.883529227169664111e+01	1.713836929970746326e+01
-6.032916125328828372e+00	-1.665892915247733796e+01
-9.675359145034725827e+00	-1.557099699828106587e+01
4.364009165842620774e+00	1.494334911776484986e+01
1.686442686363269772e+01	4.324059096931196677e+01
-1.397576481118682246e+01	2.771611509393565953e+01
9.749039980841956776e+00	3.277880309723020957e+01
2.282336098618027975e+01	-1.663811840531592168e+01
-2.856879342019804113e+01	-2.572075279761635525e+00
-9.323381343940567945e+00	2.691929111729039548e+01
2.041076118805444395e+01	3.902788172847994730e+01
-1.037681722750892455e+01	3.480801996346251315e+01
-1.459636725460593887e+01	8.640646565694494186e+00
7.855960937641206954e+00	2.904237395474356020e+01
-2.364470559428353980e+01	2.287854983462514724e+01
7.236204427474836054e-01	-2.210907610368373355e+01
-5.777209409306200527e+00	-7.748689126493776058e+00
-1.391994188091356666e+00	2.528226377852802287e+01
2.247065459316110392e+01	-1.024922852195392586e+01
2.453354417881920568e+01	9.564008730863994501e+00
-2.154764764347716621e+01	2.377800907040574785e+00
-1.635731471691658356e+01	2.606263042735035285e+00
-2.818687571485344279e+01	2.064566989328097790e+01
-4.218106825949024419e+00	-1.198640082140051355e+00
1.007125195748610302e+01	1.768730165639148666e+01
1.787949610403371636e+01	-8.699675518244589512e-01
